,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record,evaluation,gold_standard
3,0.8571428571428571,0.3460514640638864,0.4930467762326169,0.4,0.7045592084063598,0.3783521427546447,0.49232374545204916,175,01-02-0002,record,intersection
4,0.8483516483516483,0.34250221827861577,0.48798988621997463,0.5,0.7045592084063598,0.3783521427546447,0.49232374545204916,175,01-02-0002,record,intersection
5,0.8131868131868132,0.3283052351375333,0.4677623261694059,0.6,0.7045592084063598,0.3783521427546447,0.49232374545204916,175,01-02-0002,record,intersection
6,0.7142857142857143,0.2883762200532387,0.4108723135271808,0.7,0.7045592084063598,0.3783521427546447,0.49232374545204916,175,01-02-0002,record,intersection
7,0.47692307692307695,0.19254658385093168,0.27433628318584075,0.8,0.7045592084063598,0.3783521427546447,0.49232374545204916,175,01-02-0002,record,intersection
8,0.18681318681318682,0.07542147293700088,0.10745891276864729,0.9,0.7045592084063598,0.3783521427546447,0.49232374545204916,175,01-02-0002,record,intersection
0,0.9102040816326531,0.19787045252883761,0.3250728862973761,0.1,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
1,0.9061224489795918,0.19698314108251996,0.3236151603498542,0.2,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
2,0.9020408163265307,0.1960958296362023,0.3221574344023324,0.3,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
3,0.9020408163265307,0.1960958296362023,0.3221574344023324,0.4,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
4,0.889795918367347,0.19343389529724933,0.3177842565597668,0.5,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
5,0.8734693877551021,0.1898846495119787,0.3119533527696792,0.6,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
6,0.8040816326530612,0.17480035492457852,0.28717201166180756,0.7,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
7,0.5591836734693878,0.12156166814551908,0.19970845481049562,0.8,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
8,0.1469387755102041,0.03194321206743567,0.052478134110787174,0.9,0.7562081139301101,0.21335117203656653,0.3328066467842495,200,01-02-0002,record,intersection
0,0.8442622950819673,0.09139307897071872,0.16493194555644514,0.1,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
1,0.8442622950819673,0.09139307897071872,0.16493194555644514,0.2,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
2,0.8442622950819673,0.09139307897071872,0.16493194555644514,0.3,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
3,0.8442622950819673,0.09139307897071872,0.16493194555644514,0.4,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
4,0.8442622950819673,0.09139307897071872,0.16493194555644514,0.5,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
5,0.8278688524590164,0.08961845607808341,0.16172938350680546,0.6,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
6,0.7295081967213115,0.07897071872227152,0.14251401120896717,0.7,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
7,0.47540983606557374,0.05146406388642413,0.09287429943955165,0.8,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
8,0.18032786885245902,0.019520851818988466,0.03522818254603683,0.9,0.6913190793316977,0.0998911107547122,0.17455950791742572,225,01-02-0002,record,intersection
0,0.7213114754098361,0.03904170363797693,0.07407407407407407,0.1,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
1,0.7213114754098361,0.03904170363797693,0.07407407407407407,0.2,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
2,0.7213114754098361,0.03904170363797693,0.07407407407407407,0.3,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
3,0.7213114754098361,0.03904170363797693,0.07407407407407407,0.4,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
4,0.7213114754098361,0.03904170363797693,0.07407407407407407,0.5,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
5,0.6557377049180327,0.0354924578527063,0.06734006734006735,0.6,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
6,0.5737704918032787,0.031055900621118012,0.058922558922558925,0.7,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
7,0.36065573770491804,0.019520851818988466,0.037037037037037035,0.8,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
8,0.11475409836065574,0.006211180124223602,0.011784511784511783,0.9,0.55203895313451,0.04210806202466468,0.07824760500527429,250,01-02-0002,record,intersection
0,0.0,0.0,,0.1,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
1,0.0,0.0,,0.2,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
2,0.0,0.0,,0.3,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
3,0.0,0.0,,0.4,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
4,0.0,0.0,,0.5,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
5,0.0,0.0,,0.6,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
6,0.0,0.0,,0.7,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
7,0.0,0.0,,0.8,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
8,0.0,0.0,,0.9,0.002506366658274189,0.9991946422516107,0.005000190903653047,0,01-02-0003,record,intersection
0,0.013863084178933829,0.7132352941176471,0.027197532594981078,0.1,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
1,0.006574246105473774,0.3382352941176471,0.012897798962568345,0.2,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
2,0.0012862655423753037,0.0661764705882353,0.0025234824057198935,0.3,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
3,0.0,0.0,,0.4,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
4,0.0,0.0,,0.5,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
5,0.0,0.0,,0.6,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
6,0.0,0.0,,0.7,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
7,0.0,0.0,,0.8,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
8,0.0,0.0,,0.9,0.005070924533749012,0.9991522550016955,0.010090636794865814,25,01-02-0003,record,intersection
0,0.06310904872389791,1.0,0.11872544740288085,0.1,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
1,0.05986078886310905,0.9485294117647058,0.11261457878655608,0.2,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
2,0.050580046403712296,0.8014705882352942,0.09515495416848538,0.3,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
3,0.02505800464037123,0.39705882352941174,0.047140986468790926,0.4,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
4,0.0069605568445475635,0.11029411764705882,0.013094718463553034,0.5,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
5,0.0,0.0,,0.6,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
6,0.0,0.0,,0.7,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
7,0.0,0.0,,0.8,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
8,0.0,0.0,,0.9,0.02466816375156825,0.9917768735164463,0.04813898130031623,50,01-02-0003,record,intersection
0,0.13564668769716087,0.9485294117647058,0.2373505059797608,0.1,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
1,0.13564668769716087,0.9485294117647058,0.2373505059797608,0.2,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
2,0.13249211356466878,0.9264705882352942,0.23183072677092917,0.3,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
3,0.11356466876971609,0.7941176470588235,0.1987120515179393,0.4,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
4,0.07255520504731862,0.5073529411764706,0.1269549218031279,0.5,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
5,0.028391167192429023,0.19852941176470587,0.049678012879484826,0.6,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
6,0.007360672975814932,0.051470588235294115,0.012879484820607174,0.7,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
7,0.0,0.0,,0.8,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
8,0.0,0.0,,0.9,0.05816066979021088,0.9507884028484231,0.10961601896082,75,01-02-0003,record,intersection
0,0.2111801242236025,0.75,0.32956381260096934,0.1,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
1,0.2111801242236025,0.75,0.32956381260096934,0.2,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
2,0.2111801242236025,0.75,0.32956381260096934,0.3,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
3,0.2028985507246377,0.7205882352941176,0.3166397415185783,0.4,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
4,0.16770186335403728,0.5955882352941176,0.2617124394184168,0.5,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
5,0.11801242236024845,0.41911764705882354,0.1841680129240711,0.6,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
6,0.060041407867494824,0.21323529411764705,0.09369951534733441,0.7,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
7,0.010351966873706004,0.03676470588235294,0.01615508885298869,0.8,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
8,0.002070393374741201,0.007352941176470588,0.003231017770597738,0.9,0.0992549673340131,0.7798406239403187,0.17609701703253844,100,01-02-0003,record,intersection
0,0.2723735408560311,0.5147058823529411,0.356234096692112,0.1,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
1,0.2723735408560311,0.5147058823529411,0.356234096692112,0.2,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
2,0.2723735408560311,0.5147058823529411,0.356234096692112,0.3,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
3,0.2723735408560311,0.5147058823529411,0.356234096692112,0.4,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
4,0.2529182879377432,0.47794117647058826,0.3307888040712468,0.5,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
5,0.2140077821011673,0.40441176470588236,0.27989821882951654,0.6,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
6,0.13229571984435798,0.25,0.17302798982188297,0.7,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
7,0.06614785992217899,0.125,0.08651399491094149,0.8,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
8,0.007782101167315175,0.014705882352941176,0.010178117048346057,0.9,0.1444824160106563,0.5609104781281791,0.2297774806608729,125,01-02-0003,record,intersection
0,0.27927927927927926,0.22794117647058823,0.25101214574898784,0.1,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
1,0.27927927927927926,0.22794117647058823,0.25101214574898784,0.2,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
2,0.27927927927927926,0.22794117647058823,0.25101214574898784,0.3,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
3,0.27927927927927926,0.22794117647058823,0.25101214574898784,0.4,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
4,0.27927927927927926,0.22794117647058823,0.25101214574898784,0.5,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
5,0.25225225225225223,0.20588235294117646,0.22672064777327933,0.6,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
6,0.18018018018018017,0.14705882352941177,0.1619433198380567,0.7,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
7,0.10810810810810811,0.08823529411764706,0.09716599190283401,0.8,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
8,0.02702702702702703,0.022058823529411766,0.024291497975708502,0.9,0.1445816891213487,0.2624618514750763,0.18645267167527363,150,01-02-0003,record,intersection
0,0.24528301886792453,0.09558823529411764,0.13756613756613756,0.1,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
1,0.24528301886792453,0.09558823529411764,0.13756613756613756,0.2,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
2,0.24528301886792453,0.09558823529411764,0.13756613756613756,0.3,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
3,0.24528301886792453,0.09558823529411764,0.13756613756613756,0.4,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
4,0.24528301886792453,0.09558823529411764,0.13756613756613756,0.5,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
5,0.22641509433962265,0.08823529411764706,0.12698412698412698,0.6,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
6,0.16981132075471697,0.0661764705882353,0.09523809523809523,0.7,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
7,0.1509433962264151,0.058823529411764705,0.08465608465608467,0.8,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
8,0.018867924528301886,0.007352941176470588,0.010582010582010583,0.9,0.11090384941495676,0.11088504577822991,0.11089444679949131,175,01-02-0003,record,intersection
0,0.2,0.04411764705882353,0.07228915662650603,0.1,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
1,0.2,0.04411764705882353,0.07228915662650603,0.2,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
2,0.2,0.04411764705882353,0.07228915662650603,0.3,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
3,0.2,0.04411764705882353,0.07228915662650603,0.4,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
4,0.2,0.04411764705882353,0.07228915662650603,0.5,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
5,0.13333333333333333,0.029411764705882353,0.048192771084337345,0.6,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
6,0.1,0.022058823529411766,0.03614457831325302,0.7,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
7,0.06666666666666667,0.014705882352941176,0.024096385542168672,0.8,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
8,0.03333333333333333,0.007352941176470588,0.012048192771084336,0.9,0.0700690992847618,0.048999660902000676,0.0576702419555999,200,01-02-0003,record,intersection
